timestamp,camera_id,total_vehicles,occupancy_rate,flow_rate_per_min,avg_speed,avg_density,congestion_level,hour,day_of_week
1764950572.018544,CAM_SYNTH,49,0.49,49.0,35.5,9.8,Normal,16,4
1764950632.018544,CAM_SYNTH,43,0.43,43.0,38.5,8.6,Normal,16,4
1764950692.018544,CAM_SYNTH,42,0.42,42.0,39.0,8.4,Normal,16,4
1764950752.018544,CAM_SYNTH,65,0.65,65.0,27.5,13.0,High,16,4
1764950812.018544,CAM_SYNTH,52,0.52,52.0,34.0,10.4,High,16,4
1764950872.018544,CAM_SYNTH,30,0.3,30.0,45.0,6.0,Normal,16,4
1764950932.018544,CAM_SYNTH,52,0.52,52.0,34.0,10.4,High,16,4
1764950992.018544,CAM_SYNTH,65,0.65,65.0,27.5,13.0,High,16,4
1764951052.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,16,4
1764951112.018544,CAM_SYNTH,32,0.32,32.0,44.0,6.4,Normal,16,4
1764951172.018544,CAM_SYNTH,34,0.34,34.0,43.0,6.8,Normal,16,4
1764951232.018544,CAM_SYNTH,49,0.49,49.0,35.5,9.8,Normal,16,4
1764951292.018544,CAM_SYNTH,54,0.54,54.0,33.0,10.8,High,16,4
1764951352.018544,CAM_SYNTH,28,0.28,28.0,46.0,5.6,Normal,16,4
1764951412.018544,CAM_SYNTH,48,0.48,48.0,36.0,9.6,Normal,16,4
1764951472.018544,CAM_SYNTH,49,0.49,49.0,35.5,9.8,Normal,16,4
1764951532.018544,CAM_SYNTH,49,0.49,49.0,35.5,9.8,Normal,16,4
1764951592.018544,CAM_SYNTH,39,0.39,39.0,40.5,7.8,Normal,16,4
1764951652.018544,CAM_SYNTH,54,0.54,54.0,33.0,10.8,High,16,4
1764951712.018544,CAM_SYNTH,46,0.46,46.0,37.0,9.2,Normal,16,4
1764951772.018544,CAM_SYNTH,59,0.59,59.0,30.5,11.8,High,16,4
1764951832.018544,CAM_SYNTH,53,0.53,53.0,33.5,10.6,High,16,4
1764951892.018544,CAM_SYNTH,49,0.49,49.0,35.5,9.8,Normal,16,4
1764951952.018544,CAM_SYNTH,42,0.42,42.0,39.0,8.4,Normal,16,4
1764952012.018544,CAM_SYNTH,52,0.52,52.0,34.0,10.4,High,16,4
1764952072.018544,CAM_SYNTH,63,0.63,63.0,28.5,12.6,High,16,4
1764952132.018544,CAM_SYNTH,43,0.43,43.0,38.5,8.6,Normal,16,4
1764952192.018544,CAM_SYNTH,65,0.65,65.0,27.5,13.0,High,16,4
1764952252.018544,CAM_SYNTH,34,0.34,34.0,43.0,6.8,Normal,16,4
1764952312.018544,CAM_SYNTH,45,0.45,45.0,37.5,9.0,Normal,16,4
1764952372.018544,CAM_SYNTH,52,0.52,52.0,34.0,10.4,High,16,4
1764952432.018544,CAM_SYNTH,42,0.42,42.0,39.0,8.4,Normal,16,4
1764952492.018544,CAM_SYNTH,48,0.48,48.0,36.0,9.6,Normal,16,4
1764952552.018544,CAM_SYNTH,64,0.64,64.0,28.0,12.8,High,16,4
1764952612.018544,CAM_SYNTH,58,0.58,58.0,31.000000000000004,11.6,High,16,4
1764952672.018544,CAM_SYNTH,60,0.6,60.0,30.0,12.0,High,16,4
1764952732.018544,CAM_SYNTH,47,0.47,47.0,36.5,9.4,Normal,16,4
1764952792.018544,CAM_SYNTH,46,0.46,46.0,37.0,9.2,Normal,16,4
1764952852.018544,CAM_SYNTH,43,0.43,43.0,38.5,8.6,Normal,16,4
1764952912.018544,CAM_SYNTH,38,0.38,38.0,41.0,7.6,Normal,16,4
1764952972.018544,CAM_SYNTH,48,0.48,48.0,36.0,9.6,Normal,16,4
1764953032.018544,CAM_SYNTH,41,0.41,41.0,39.5,8.2,Normal,16,4
1764953092.018544,CAM_SYNTH,64,0.64,64.0,28.0,12.8,High,16,4
1764953152.018544,CAM_SYNTH,62,0.62,62.0,29.0,12.4,High,16,4
1764953212.018544,CAM_SYNTH,63,0.63,63.0,28.5,12.6,High,16,4
1764953272.018544,CAM_SYNTH,62,0.62,62.0,29.0,12.4,High,16,4
1764953332.018544,CAM_SYNTH,45,0.45,45.0,37.5,9.0,Normal,16,4
1764953392.018544,CAM_SYNTH,63,0.63,63.0,28.5,12.6,High,16,4
1764953452.018544,CAM_SYNTH,53,0.53,53.0,33.5,10.6,High,16,4
1764953512.018544,CAM_SYNTH,44,0.44,44.0,38.0,8.8,Normal,16,4
1764953572.018544,CAM_SYNTH,48,0.48,48.0,36.0,9.6,Normal,16,4
1764953632.018544,CAM_SYNTH,59,0.59,59.0,30.5,11.8,High,16,4
1764953692.018544,CAM_SYNTH,48,0.48,48.0,36.0,9.6,Normal,16,4
1764953752.018544,CAM_SYNTH,51,0.51,51.0,34.5,10.2,High,16,4
1764953812.018544,CAM_SYNTH,75,0.75,75.0,22.5,15.0,High,16,4
1764953872.018544,CAM_SYNTH,57,0.57,57.0,31.500000000000004,11.4,High,16,4
1764953932.018544,CAM_SYNTH,44,0.44,44.0,38.0,8.8,Normal,16,4
1764953992.018544,CAM_SYNTH,46,0.46,46.0,37.0,9.2,Normal,16,4
1764954052.018544,CAM_SYNTH,103,1.0,103.0,10.0,20.6,Heavy,17,4
1764954112.018544,CAM_SYNTH,97,0.97,97.0,11.5,19.4,Heavy,17,4
1764954172.018544,CAM_SYNTH,100,1.0,100.0,10.0,20.0,Heavy,17,4
1764954232.018544,CAM_SYNTH,106,1.0,106.0,10.0,21.2,Heavy,17,4
1764954292.018544,CAM_SYNTH,93,0.93,93.0,13.5,18.6,Heavy,17,4
1764954352.018544,CAM_SYNTH,90,0.9,90.0,15.0,18.0,Heavy,17,4
1764954412.018544,CAM_SYNTH,95,0.95,95.0,12.5,19.0,Heavy,17,4
1764954472.018544,CAM_SYNTH,87,0.87,87.0,16.5,17.4,Heavy,17,4
1764954532.018544,CAM_SYNTH,80,0.8,80.0,20.0,16.0,High,17,4
1764954592.018544,CAM_SYNTH,71,0.71,71.0,24.5,14.2,High,17,4
1764954652.018544,CAM_SYNTH,92,0.92,92.0,14.0,18.4,Heavy,17,4
1764954712.018544,CAM_SYNTH,94,0.94,94.0,13.0,18.8,Heavy,17,4
1764954772.018544,CAM_SYNTH,98,0.98,98.0,11.0,19.6,Heavy,17,4
1764954832.018544,CAM_SYNTH,101,1.0,101.0,10.0,20.2,Heavy,17,4
1764954892.018544,CAM_SYNTH,81,0.81,81.0,19.5,16.2,Heavy,17,4
1764954952.018544,CAM_SYNTH,84,0.84,84.0,18.0,16.8,Heavy,17,4
1764955012.018544,CAM_SYNTH,87,0.87,87.0,16.5,17.4,Heavy,17,4
1764955072.018544,CAM_SYNTH,87,0.87,87.0,16.5,17.4,Heavy,17,4
1764955132.018544,CAM_SYNTH,100,1.0,100.0,10.0,20.0,Heavy,17,4
1764955192.018544,CAM_SYNTH,104,1.0,104.0,10.0,20.8,Heavy,17,4
1764955252.018544,CAM_SYNTH,79,0.79,79.0,20.5,15.8,High,17,4
1764955312.018544,CAM_SYNTH,90,0.9,90.0,15.0,18.0,Heavy,17,4
1764955372.018544,CAM_SYNTH,92,0.92,92.0,14.0,18.4,Heavy,17,4
1764955432.018544,CAM_SYNTH,98,0.98,98.0,11.0,19.6,Heavy,17,4
1764955492.018544,CAM_SYNTH,96,0.96,96.0,12.0,19.2,Heavy,17,4
1764955552.018544,CAM_SYNTH,109,1.0,109.0,10.0,21.8,Heavy,17,4
1764955612.018544,CAM_SYNTH,79,0.79,79.0,20.5,15.8,High,17,4
1764955672.018544,CAM_SYNTH,87,0.87,87.0,16.5,17.4,Heavy,17,4
1764955732.018544,CAM_SYNTH,103,1.0,103.0,10.0,20.6,Heavy,17,4
1764955792.018544,CAM_SYNTH,81,0.81,81.0,19.5,16.2,Heavy,17,4
1764955852.018544,CAM_SYNTH,82,0.82,82.0,19.0,16.4,Heavy,17,4
1764955912.018544,CAM_SYNTH,76,0.76,76.0,22.0,15.2,High,17,4
1764955972.018544,CAM_SYNTH,96,0.96,96.0,12.0,19.2,Heavy,17,4
1764956032.018544,CAM_SYNTH,86,0.86,86.0,17.0,17.2,Heavy,17,4
1764956092.018544,CAM_SYNTH,90,0.9,90.0,15.0,18.0,Heavy,17,4
1764956152.018544,CAM_SYNTH,67,0.67,67.0,26.5,13.4,High,17,4
1764956212.018544,CAM_SYNTH,93,0.93,93.0,13.5,18.6,Heavy,17,4
1764956272.018544,CAM_SYNTH,91,0.91,91.0,14.5,18.2,Heavy,17,4
1764956332.018544,CAM_SYNTH,87,0.87,87.0,16.5,17.4,Heavy,17,4
1764956392.018544,CAM_SYNTH,87,0.87,87.0,16.5,17.4,Heavy,17,4
1764956452.018544,CAM_SYNTH,81,0.81,81.0,19.5,16.2,Heavy,17,4
1764956512.018544,CAM_SYNTH,74,0.74,74.0,23.0,14.8,High,17,4
1764956572.018544,CAM_SYNTH,96,0.96,96.0,12.0,19.2,Heavy,17,4
1764956632.018544,CAM_SYNTH,82,0.82,82.0,19.0,16.4,Heavy,17,4
1764956692.018544,CAM_SYNTH,102,1.0,102.0,10.0,20.4,Heavy,17,4
1764956752.018544,CAM_SYNTH,90,0.9,90.0,15.0,18.0,Heavy,17,4
1764956812.018544,CAM_SYNTH,92,0.92,92.0,14.0,18.4,Heavy,17,4
1764956872.018544,CAM_SYNTH,103,1.0,103.0,10.0,20.6,Heavy,17,4
1764956932.018544,CAM_SYNTH,101,1.0,101.0,10.0,20.2,Heavy,17,4
1764956992.018544,CAM_SYNTH,101,1.0,101.0,10.0,20.2,Heavy,17,4
1764957052.018544,CAM_SYNTH,91,0.91,91.0,14.5,18.2,Heavy,17,4
1764957112.018544,CAM_SYNTH,99,0.99,99.0,10.5,19.8,Heavy,17,4
1764957172.018544,CAM_SYNTH,85,0.85,85.0,17.5,17.0,Heavy,17,4
1764957232.018544,CAM_SYNTH,93,0.93,93.0,13.5,18.6,Heavy,17,4
1764957292.018544,CAM_SYNTH,77,0.77,77.0,21.5,15.4,High,17,4
1764957352.018544,CAM_SYNTH,81,0.81,81.0,19.5,16.2,Heavy,17,4
1764957412.018544,CAM_SYNTH,104,1.0,104.0,10.0,20.8,Heavy,17,4
1764957472.018544,CAM_SYNTH,93,0.93,93.0,13.5,18.6,Heavy,17,4
1764957532.018544,CAM_SYNTH,91,0.91,91.0,14.5,18.2,Heavy,17,4
1764957592.018544,CAM_SYNTH,88,0.88,88.0,16.0,17.6,Heavy,17,4
1764957652.018544,CAM_SYNTH,86,0.86,86.0,17.0,17.2,Heavy,18,4
1764957712.018544,CAM_SYNTH,83,0.83,83.0,18.5,16.6,Heavy,18,4
1764957772.018544,CAM_SYNTH,92,0.92,92.0,14.0,18.4,Heavy,18,4
1764957832.018544,CAM_SYNTH,85,0.85,85.0,17.5,17.0,Heavy,18,4
1764957892.018544,CAM_SYNTH,93,0.93,93.0,13.5,18.6,Heavy,18,4
1764957952.018544,CAM_SYNTH,96,0.96,96.0,12.0,19.2,Heavy,18,4
1764958012.018544,CAM_SYNTH,96,0.96,96.0,12.0,19.2,Heavy,18,4
1764958072.018544,CAM_SYNTH,99,0.99,99.0,10.5,19.8,Heavy,18,4
1764958132.018544,CAM_SYNTH,74,0.74,74.0,23.0,14.8,High,18,4
1764958192.018544,CAM_SYNTH,86,0.86,86.0,17.0,17.2,Heavy,18,4
1764958252.018544,CAM_SYNTH,104,1.0,104.0,10.0,20.8,Heavy,18,4
1764958312.018544,CAM_SYNTH,92,0.92,92.0,14.0,18.4,Heavy,18,4
1764958372.018544,CAM_SYNTH,90,0.9,90.0,15.0,18.0,Heavy,18,4
1764958432.018544,CAM_SYNTH,96,0.96,96.0,12.0,19.2,Heavy,18,4
1764958492.018544,CAM_SYNTH,79,0.79,79.0,20.5,15.8,High,18,4
1764958552.018544,CAM_SYNTH,78,0.78,78.0,21.0,15.6,High,18,4
1764958612.018544,CAM_SYNTH,61,0.61,61.0,29.5,12.2,High,18,4
1764958672.018544,CAM_SYNTH,88,0.88,88.0,16.0,17.6,Heavy,18,4
1764958732.018544,CAM_SYNTH,92,0.92,92.0,14.0,18.4,Heavy,18,4
1764958792.018544,CAM_SYNTH,90,0.9,90.0,15.0,18.0,Heavy,18,4
1764958852.018544,CAM_SYNTH,67,0.67,67.0,26.5,13.4,High,18,4
1764958912.018544,CAM_SYNTH,86,0.86,86.0,17.0,17.2,Heavy,18,4
1764958972.018544,CAM_SYNTH,87,0.87,87.0,16.5,17.4,Heavy,18,4
1764959032.018544,CAM_SYNTH,97,0.97,97.0,11.5,19.4,Heavy,18,4
1764959092.018544,CAM_SYNTH,74,0.74,74.0,23.0,14.8,High,18,4
1764959152.018544,CAM_SYNTH,100,1.0,100.0,10.0,20.0,Heavy,18,4
1764959212.018544,CAM_SYNTH,70,0.7,70.0,25.0,14.0,High,18,4
1764959272.018544,CAM_SYNTH,72,0.72,72.0,24.0,14.4,High,18,4
1764959332.018544,CAM_SYNTH,107,1.0,107.0,10.0,21.4,Heavy,18,4
1764959392.018544,CAM_SYNTH,77,0.77,77.0,21.5,15.4,High,18,4
1764959452.018544,CAM_SYNTH,115,1.0,115.0,10.0,23.0,Heavy,18,4
1764959512.018544,CAM_SYNTH,92,0.92,92.0,14.0,18.4,Heavy,18,4
1764959572.018544,CAM_SYNTH,77,0.77,77.0,21.5,15.4,High,18,4
1764959632.018544,CAM_SYNTH,87,0.87,87.0,16.5,17.4,Heavy,18,4
1764959692.018544,CAM_SYNTH,85,0.85,85.0,17.5,17.0,Heavy,18,4
1764959752.018544,CAM_SYNTH,86,0.86,86.0,17.0,17.2,Heavy,18,4
1764959812.018544,CAM_SYNTH,86,0.86,86.0,17.0,17.2,Heavy,18,4
1764959872.018544,CAM_SYNTH,95,0.95,95.0,12.5,19.0,Heavy,18,4
1764959932.018544,CAM_SYNTH,84,0.84,84.0,18.0,16.8,Heavy,18,4
1764959992.018544,CAM_SYNTH,88,0.88,88.0,16.0,17.6,Heavy,18,4
1764960052.018544,CAM_SYNTH,92,0.92,92.0,14.0,18.4,Heavy,18,4
1764960112.018544,CAM_SYNTH,105,1.0,105.0,10.0,21.0,Heavy,18,4
1764960172.018544,CAM_SYNTH,89,0.89,89.0,15.5,17.8,Heavy,18,4
1764960232.018544,CAM_SYNTH,65,0.65,65.0,27.5,13.0,High,18,4
1764960292.018544,CAM_SYNTH,77,0.77,77.0,21.5,15.4,High,18,4
1764960352.018544,CAM_SYNTH,94,0.94,94.0,13.0,18.8,Heavy,18,4
1764960412.018544,CAM_SYNTH,82,0.82,82.0,19.0,16.4,Heavy,18,4
1764960472.018544,CAM_SYNTH,98,0.98,98.0,11.0,19.6,Heavy,18,4
1764960532.018544,CAM_SYNTH,107,1.0,107.0,10.0,21.4,Heavy,18,4
1764960592.018544,CAM_SYNTH,87,0.87,87.0,16.5,17.4,Heavy,18,4
1764960652.018544,CAM_SYNTH,94,0.94,94.0,13.0,18.8,Heavy,18,4
1764960712.018544,CAM_SYNTH,87,0.87,87.0,16.5,17.4,Heavy,18,4
1764960772.018544,CAM_SYNTH,87,0.87,87.0,16.5,17.4,Heavy,18,4
1764960832.018544,CAM_SYNTH,81,0.81,81.0,19.5,16.2,Heavy,18,4
1764960892.018544,CAM_SYNTH,66,0.66,66.0,27.0,13.2,High,18,4
1764960952.018544,CAM_SYNTH,102,1.0,102.0,10.0,20.4,Heavy,18,4
1764961012.018544,CAM_SYNTH,72,0.72,72.0,24.0,14.4,High,18,4
1764961072.018544,CAM_SYNTH,98,0.98,98.0,11.0,19.6,Heavy,18,4
1764961132.018544,CAM_SYNTH,79,0.79,79.0,20.5,15.8,High,18,4
1764961192.018544,CAM_SYNTH,94,0.94,94.0,13.0,18.8,Heavy,18,4
1764961252.018544,CAM_SYNTH,84,0.84,84.0,18.0,16.8,Heavy,19,4
1764961312.018544,CAM_SYNTH,88,0.88,88.0,16.0,17.6,Heavy,19,4
1764961372.018544,CAM_SYNTH,84,0.84,84.0,18.0,16.8,Heavy,19,4
1764961432.018544,CAM_SYNTH,99,0.99,99.0,10.5,19.8,Heavy,19,4
1764961492.018544,CAM_SYNTH,89,0.89,89.0,15.5,17.8,Heavy,19,4
1764961552.018544,CAM_SYNTH,89,0.89,89.0,15.5,17.8,Heavy,19,4
1764961612.018544,CAM_SYNTH,103,1.0,103.0,10.0,20.6,Heavy,19,4
1764961672.018544,CAM_SYNTH,79,0.79,79.0,20.5,15.8,High,19,4
1764961732.018544,CAM_SYNTH,101,1.0,101.0,10.0,20.2,Heavy,19,4
1764961792.018544,CAM_SYNTH,90,0.9,90.0,15.0,18.0,Heavy,19,4
1764961852.018544,CAM_SYNTH,82,0.82,82.0,19.0,16.4,Heavy,19,4
1764961912.018544,CAM_SYNTH,83,0.83,83.0,18.5,16.6,Heavy,19,4
1764961972.018544,CAM_SYNTH,102,1.0,102.0,10.0,20.4,Heavy,19,4
1764962032.018544,CAM_SYNTH,103,1.0,103.0,10.0,20.6,Heavy,19,4
1764962092.018544,CAM_SYNTH,90,0.9,90.0,15.0,18.0,Heavy,19,4
1764962152.018544,CAM_SYNTH,72,0.72,72.0,24.0,14.4,High,19,4
1764962212.018544,CAM_SYNTH,73,0.73,73.0,23.5,14.6,High,19,4
1764962272.018544,CAM_SYNTH,76,0.76,76.0,22.0,15.2,High,19,4
1764962332.018544,CAM_SYNTH,91,0.91,91.0,14.5,18.2,Heavy,19,4
1764962392.018544,CAM_SYNTH,90,0.9,90.0,15.0,18.0,Heavy,19,4
1764962452.018544,CAM_SYNTH,81,0.81,81.0,19.5,16.2,Heavy,19,4
1764962512.018544,CAM_SYNTH,83,0.83,83.0,18.5,16.6,Heavy,19,4
1764962572.018544,CAM_SYNTH,86,0.86,86.0,17.0,17.2,Heavy,19,4
1764962632.018544,CAM_SYNTH,85,0.85,85.0,17.5,17.0,Heavy,19,4
1764962692.018544,CAM_SYNTH,92,0.92,92.0,14.0,18.4,Heavy,19,4
1764962752.018544,CAM_SYNTH,83,0.83,83.0,18.5,16.6,Heavy,19,4
1764962812.018544,CAM_SYNTH,78,0.78,78.0,21.0,15.6,High,19,4
1764962872.018544,CAM_SYNTH,81,0.81,81.0,19.5,16.2,Heavy,19,4
1764962932.018544,CAM_SYNTH,77,0.77,77.0,21.5,15.4,High,19,4
1764962992.018544,CAM_SYNTH,81,0.81,81.0,19.5,16.2,Heavy,19,4
1764963052.018544,CAM_SYNTH,65,0.65,65.0,27.5,13.0,High,19,4
1764963112.018544,CAM_SYNTH,81,0.81,81.0,19.5,16.2,Heavy,19,4
1764963172.018544,CAM_SYNTH,86,0.86,86.0,17.0,17.2,Heavy,19,4
1764963232.018544,CAM_SYNTH,84,0.84,84.0,18.0,16.8,Heavy,19,4
1764963292.018544,CAM_SYNTH,111,1.0,111.0,10.0,22.2,Heavy,19,4
1764963352.018544,CAM_SYNTH,73,0.73,73.0,23.5,14.6,High,19,4
1764963412.018544,CAM_SYNTH,85,0.85,85.0,17.5,17.0,Heavy,19,4
1764963472.018544,CAM_SYNTH,97,0.97,97.0,11.5,19.4,Heavy,19,4
1764963532.018544,CAM_SYNTH,79,0.79,79.0,20.5,15.8,High,19,4
1764963592.018544,CAM_SYNTH,82,0.82,82.0,19.0,16.4,Heavy,19,4
1764963652.018544,CAM_SYNTH,90,0.9,90.0,15.0,18.0,Heavy,19,4
1764963712.018544,CAM_SYNTH,86,0.86,86.0,17.0,17.2,Heavy,19,4
1764963772.018544,CAM_SYNTH,72,0.72,72.0,24.0,14.4,High,19,4
1764963832.018544,CAM_SYNTH,95,0.95,95.0,12.5,19.0,Heavy,19,4
1764963892.018544,CAM_SYNTH,84,0.84,84.0,18.0,16.8,Heavy,19,4
1764963952.018544,CAM_SYNTH,77,0.77,77.0,21.5,15.4,High,19,4
1764964012.018544,CAM_SYNTH,86,0.86,86.0,17.0,17.2,Heavy,19,4
1764964072.018544,CAM_SYNTH,96,0.96,96.0,12.0,19.2,Heavy,19,4
1764964132.018544,CAM_SYNTH,94,0.94,94.0,13.0,18.8,Heavy,19,4
1764964192.018544,CAM_SYNTH,76,0.76,76.0,22.0,15.2,High,19,4
1764964252.018544,CAM_SYNTH,79,0.79,79.0,20.5,15.8,High,19,4
1764964312.018544,CAM_SYNTH,96,0.96,96.0,12.0,19.2,Heavy,19,4
1764964372.018544,CAM_SYNTH,87,0.87,87.0,16.5,17.4,Heavy,19,4
1764964432.018544,CAM_SYNTH,92,0.92,92.0,14.0,18.4,Heavy,19,4
1764964492.018544,CAM_SYNTH,118,1.0,118.0,10.0,23.6,Heavy,19,4
1764964552.018544,CAM_SYNTH,101,1.0,101.0,10.0,20.2,Heavy,19,4
1764964612.018544,CAM_SYNTH,113,1.0,113.0,10.0,22.6,Heavy,19,4
1764964672.018544,CAM_SYNTH,101,1.0,101.0,10.0,20.2,Heavy,19,4
1764964732.018544,CAM_SYNTH,90,0.9,90.0,15.0,18.0,Heavy,19,4
1764964792.018544,CAM_SYNTH,99,0.99,99.0,10.5,19.8,Heavy,19,4
1764964852.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,20,4
1764964912.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,20,4
1764964972.018544,CAM_SYNTH,18,0.18,18.0,51.0,3.6,Normal,20,4
1764965032.018544,CAM_SYNTH,11,0.11,11.0,54.5,2.2,Normal,20,4
1764965092.018544,CAM_SYNTH,15,0.15,15.0,52.5,3.0,Normal,20,4
1764965152.018544,CAM_SYNTH,17,0.17,17.0,51.5,3.4,Normal,20,4
1764965212.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,20,4
1764965272.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,20,4
1764965332.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,20,4
1764965392.018544,CAM_SYNTH,3,0.03,3.0,58.5,0.6,Normal,20,4
1764965452.018544,CAM_SYNTH,4,0.04,4.0,58.0,0.8,Normal,20,4
1764965512.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,20,4
1764965572.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,20,4
1764965632.018544,CAM_SYNTH,6,0.06,6.0,57.0,1.2,Normal,20,4
1764965692.018544,CAM_SYNTH,7,0.07,7.0,56.5,1.4,Normal,20,4
1764965752.018544,CAM_SYNTH,5,0.05,5.0,57.5,1.0,Normal,20,4
1764965812.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,20,4
1764965872.018544,CAM_SYNTH,7,0.07,7.0,56.5,1.4,Normal,20,4
1764965932.018544,CAM_SYNTH,9,0.09,9.0,55.5,1.8,Normal,20,4
1764965992.018544,CAM_SYNTH,32,0.32,32.0,44.0,6.4,Normal,20,4
1764966052.018544,CAM_SYNTH,9,0.09,9.0,55.5,1.8,Normal,20,4
1764966112.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,20,4
1764966172.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,20,4
1764966232.018544,CAM_SYNTH,11,0.11,11.0,54.5,2.2,Normal,20,4
1764966292.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,20,4
1764966352.018544,CAM_SYNTH,9,0.09,9.0,55.5,1.8,Normal,20,4
1764966412.018544,CAM_SYNTH,5,0.05,5.0,57.5,1.0,Normal,20,4
1764966472.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,20,4
1764966532.018544,CAM_SYNTH,2,0.02,2.0,59.0,0.4,Normal,20,4
1764966592.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,20,4
1764966652.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,20,4
1764966712.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,20,4
1764966772.018544,CAM_SYNTH,5,0.05,5.0,57.5,1.0,Normal,20,4
1764966832.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,20,4
1764966892.018544,CAM_SYNTH,7,0.07,7.0,56.5,1.4,Normal,20,4
1764966952.018544,CAM_SYNTH,14,0.14,14.0,53.0,2.8,Normal,20,4
1764967012.018544,CAM_SYNTH,7,0.07,7.0,56.5,1.4,Normal,20,4
1764967072.018544,CAM_SYNTH,8,0.08,8.0,56.0,1.6,Normal,20,4
1764967132.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,20,4
1764967192.018544,CAM_SYNTH,14,0.14,14.0,53.0,2.8,Normal,20,4
1764967252.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,20,4
1764967312.018544,CAM_SYNTH,15,0.15,15.0,52.5,3.0,Normal,20,4
1764967372.018544,CAM_SYNTH,5,0.05,5.0,57.5,1.0,Normal,20,4
1764967432.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,20,4
1764967492.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,20,4
1764967552.018544,CAM_SYNTH,10,0.1,10.0,55.0,2.0,Normal,20,4
1764967612.018544,CAM_SYNTH,17,0.17,17.0,51.5,3.4,Normal,20,4
1764967672.018544,CAM_SYNTH,28,0.28,28.0,46.0,5.6,Normal,20,4
1764967732.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,20,4
1764967792.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,20,4
1764967852.018544,CAM_SYNTH,1,0.01,1.0,59.5,0.2,Normal,20,4
1764967912.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,20,4
1764967972.018544,CAM_SYNTH,7,0.07,7.0,56.5,1.4,Normal,20,4
1764968032.018544,CAM_SYNTH,29,0.29,29.0,45.5,5.8,Normal,20,4
1764968092.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,20,4
1764968152.018544,CAM_SYNTH,7,0.07,7.0,56.5,1.4,Normal,20,4
1764968212.018544,CAM_SYNTH,2,0.02,2.0,59.0,0.4,Normal,20,4
1764968272.018544,CAM_SYNTH,8,0.08,8.0,56.0,1.6,Normal,20,4
1764968332.018544,CAM_SYNTH,11,0.11,11.0,54.5,2.2,Normal,20,4
1764968392.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,20,4
1764968452.018544,CAM_SYNTH,15,0.15,15.0,52.5,3.0,Normal,21,4
1764968512.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,21,4
1764968572.018544,CAM_SYNTH,11,0.11,11.0,54.5,2.2,Normal,21,4
1764968632.018544,CAM_SYNTH,5,0.05,5.0,57.5,1.0,Normal,21,4
1764968692.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,21,4
1764968752.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,21,4
1764968812.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,21,4
1764968872.018544,CAM_SYNTH,15,0.15,15.0,52.5,3.0,Normal,21,4
1764968932.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,21,4
1764968992.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,21,4
1764969052.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,21,4
1764969112.018544,CAM_SYNTH,14,0.14,14.0,53.0,2.8,Normal,21,4
1764969172.018544,CAM_SYNTH,4,0.04,4.0,58.0,0.8,Normal,21,4
1764969232.018544,CAM_SYNTH,3,0.03,3.0,58.5,0.6,Normal,21,4
1764969292.018544,CAM_SYNTH,21,0.21,21.0,49.5,4.2,Normal,21,4
1764969352.018544,CAM_SYNTH,3,0.03,3.0,58.5,0.6,Normal,21,4
1764969412.018544,CAM_SYNTH,20,0.2,20.0,50.0,4.0,Normal,21,4
1764969472.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,21,4
